geometryid,geometryacreage,imageid,imagepath,imagedate
mKigFuQqnFXMR4p3q3ye8,295152,93042,L8_027029_20150602_UTM15_GS2,2015-06-02T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,17133,DE00692BS_20150518_UTM15_GS2,2015-05-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,93015,L8_028029_20150508_UTM15_GS2,2015-05-08T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92964,L8_027029_20140818_UTM15_GS2,2014-08-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92963,L8_027030_20140818_UTM15_GS2,2014-08-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,40436,DE005E0ES_20140811_UTM15_GS2,2014-08-11T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92932,L8_028029_20140724_UTM15_GS2,2014-07-24T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,94150,DE005D31_000000_036000_P_20140723_UTM15_GS2,2014-07-23T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,41410,DE005D31_000000_036000_P_20140723_UTM15_GS2_3B,2014-07-23T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,92915,L8_027029_20140717_UTM15_GS2,2014-07-17T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,39329,DE005CEAS_20140716_UTM15_GS2,2014-07-16T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,39090,UK02_SL6_22S_1T_20140708T161411_20140708T161501_DMC_0_20140708_UTM15_GS2,2014-07-08T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,39026,DE005C76S_20140706_UTM15_GS2,2014-07-06T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,38193,UK02_SL6_22P_1T_20140609T162837_20140609T162927_DMC_0_20140609_UTM15_GS2,2014-06-09T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,93878,DE005ACAS_20140528_UTM15_GS2,2014-05-28T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,94141,UK02_SL6_22P_1T_20140527T163205_20140527T163255_DMC_0_20140527_UTM15_GS2,2014-05-27T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,93875,DE005A61S_20140518_UTM15_GS2,2014-05-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,93874,DE005A3CS_20140515_UTM15_GS2,2014-05-15T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,41992,DE005A3CS_20140515_UTM15_GS2_3B,2014-05-15T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,36133,L8_027030_20130831_UTM15,2013-08-31T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35772,U20040A4_000000_015499_S_20130813_UTM15,2013-08-13T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35704,DE0050FCS_20130802_UTM14,2013-08-02T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35685,U2003EE5_000000_015499_S_20130728_UTM15,2013-07-28T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35967,L8_028029_20130619_UTM15,2013-06-19T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35917,DE004F51P_20130618_UTM15_SAMZ,2013-06-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35331,DE004F51P_20130618_UTM15,2013-06-18T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35924,U2003AB6_000000_015499_P_20130610_UTM14_SAMZ,2013-06-10T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,35267,U2003AB6_000000_015499_P_20130610_UTM14,2013-06-10T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,34330,DE004341_003043_019799_P_20120731,2012-07-31T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,33556,DE00406DP_20120531S,2012-05-31T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,29140,NDVI_028030_20100814,2010-08-14T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,29142,NDVI_027030_20100807,2010-08-07T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,29141,NDVI_028030_20100611,2010-06-11T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,872342,DEIMOS1_00B905PM_2_20220601_133605_UTM15_GS2,2022-06-01T13:36:05.000000
mKigFuQqnFXMR4p3q3ye8,295152,576945,L8_027030_20191206_UTM15_GS2,2019-12-06T16:59:44.000000
mKigFuQqnFXMR4p3q3ye8,295152,577047,L8_027030_20180202_UTM15_GS2,2018-02-02T16:59:17.000000
mKigFuQqnFXMR4p3q3ye8,295152,577072,L8_027030_20171216_UTM15_GS2,2017-12-16T16:59:36.000000
mKigFuQqnFXMR4p3q3ye8,295152,577108,L8_027030_20161213_UTM15_GS2,2016-12-13T16:59:41.000000
mKigFuQqnFXMR4p3q3ye8,295152,577217,S2A_T15TUJ_20161022_172105_UTM15_GS2,2016-10-22T17:21:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577223,S2A_T15TUJ_20161101_171850_UTM15_GS2,2016-11-01T17:14:42.000000
mKigFuQqnFXMR4p3q3ye8,295152,577332,S2A_T15TUJ_20161012_171256_UTM15_GS2,2016-10-12T17:13:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577420,S2A_T15TUJ_20160415_171258_UTM15_GS2,2016-04-15T17:13:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577429,S2A_T15TUJ_20160425_172112_UTM15_GS2,2016-04-25T17:21:12.000000
mKigFuQqnFXMR4p3q3ye8,295152,577438,S2A_T15TUJ_20160505_172037_UTM15_GS2,2016-05-05T17:13:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577477,S2A_T15TUJ_20160515_172115_UTM15_GS2,2016-05-15T17:21:12.000000
mKigFuQqnFXMR4p3q3ye8,295152,577625,S2A_T15TUJ_20160126_172105_UTM15_GS2,2016-01-26T17:21:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577628,S2A_T15TUJ_20160525_171657_UTM15_GS2,2016-05-25T17:13:02.000000
mKigFuQqnFXMR4p3q3ye8,295152,577750,S2A_T15TUJ_20180105_172102_UTM15_GS2,2018-01-05T17:21:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,577935,S2B_T15TUJ_20181206_172133_UTM15_GS2,2018-12-06T17:17:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,577987,S2B_T15TUJ_20181216_172133_UTM15_GS2,2018-12-16T17:17:19.000000
mKigFuQqnFXMR4p3q3ye8,295152,873276,GF6_WFV2_1120215277_20220601_174404_UTM15_GS2,2022-06-01T17:44:04.000000
mKigFuQqnFXMR4p3q3ye8,295152,578276,S2B_T15TUJ_20170704_172109_UTM15_GS2,2017-07-04T17:21:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,578332,S2B_T15TUJ_20170813_172107_UTM15_GS2,2017-08-13T17:21:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,578353,S2B_T15TUJ_20170714_171949_UTM15_GS2,2017-07-14T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,578358,S2A_T15TUJ_20171007_171447_UTM15_GS2,2017-10-07T17:12:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,578381,S2B_T15TUJ_20171201_171646_UTM15_GS2,2017-12-01T17:16:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,578403,S2A_T15TUJ_20171206_171704_UTM15_GS2,2017-12-06T17:17:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,873556,L9_028029_20220604_UTM15_GS2,2022-06-04T17:04:44.000000
mKigFuQqnFXMR4p3q3ye8,295152,578439,S2A_T15TUJ_20171216_172104_UTM15_GS2,2017-12-16T17:21:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,788019,L9_028029_20220401_UTM15_GS2,2022-04-01T17:05:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,578642,S2A_T15TUJ_20190110_172134_UTM15_GS2,2019-01-10T17:17:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,578857,S2B_T15TUJ_20191211_172133_UTM15_GS2,2019-12-11T17:17:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,578872,S2B_T15TUJ_20190105_172137_UTM15_GS2,2019-01-05T17:17:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,578980,S2A_T15TUJ_20200105_172133_UTM15_GS2,2020-01-05T17:17:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,579012,S2B_T15TUJ_20200120_172132_UTM15_GS2,2020-01-20T17:16:29.000000
mKigFuQqnFXMR4p3q3ye8,295152,579079,S2A_T15TUJ_20200224_172133_UTM15_GS2,2020-02-24T17:13:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,579088,S2A_T15TUJ_20200214_172132_UTM15_GS2,2020-02-14T17:14:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,789066,L8_027029_20220402_UTM15_GS2,2022-04-02T16:58:45.000000
mKigFuQqnFXMR4p3q3ye8,295152,789068,L8_027030_20220402_UTM15_GS2,2022-04-02T16:59:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,790009,S2A_T15TUJ_20220404_172140_UTM15_GS2,2022-04-04T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,1044320,S2B_T15TUJ_20220926_171049_UTM15_GS2,2022-09-26T17:10:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,944259,L9_027030_20220816_UTM15_GS2,2022-08-16T16:59:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,944263,L9_027029_20220816_UTM15_GS2,2022-08-16T16:59:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,876747,S2B_T15TUJ_20220608_172140_UTM15_GS2,2022-06-08T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,879617,L8_028029_20220612_UTM15_GS2,2022-06-12T17:05:20.000000
mKigFuQqnFXMR4p3q3ye8,295152,881806,DEIMOS1_00B956SM_6_20220614_131129_UTM15_GS2,2022-06-14T13:11:29.000000
mKigFuQqnFXMR4p3q3ye8,295152,907821,GF1_WFV1_6572214_20220705_162900_UTM15_GS2,2022-07-05T16:29:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,889273,S2B_T15TUJ_20220618_172143_UTM15_GS2,2022-06-18T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,890366,DEIMOS1_00B96DPM_6_20220618_132640_UTM15_GS2,2022-06-18T13:26:40.000000
mKigFuQqnFXMR4p3q3ye8,295152,890622,L8_027030_20220621_UTM15_GS2,2022-06-21T16:59:38.000000
mKigFuQqnFXMR4p3q3ye8,295152,890627,L8_027029_20220621_UTM15_GS2,2022-06-21T16:59:14.000000
mKigFuQqnFXMR4p3q3ye8,295152,908198,S2B_T15TUJ_20220708_172144_UTM15_GS2,2022-07-08T17:08:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,894615,RS2_270038_20220622_UTM15_GS2,2022-06-22T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,921375,RS2_270038_20220716_UTM15_GS2,2022-07-16T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,945955,S2B_T15TUJ_20220817_170849_UTM15_GS2,2022-08-17T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,922009,S2A_T15TUJ_20220723_172149_UTM15_GS2,2022-07-23T17:09:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,902458,S2A_T15TUJ_20220703_172152_UTM15_GS2,2022-07-03T17:09:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,906037,GF1_WFV1_6562364_20220701_163110_UTM15_GS2,2022-07-01T16:31:10.000000
mKigFuQqnFXMR4p3q3ye8,295152,906769,DEIMOS1_00B9CFSM_5_20220705_131654_UTM15_GS2,2022-07-05T13:16:54.000000
mKigFuQqnFXMR4p3q3ye8,295152,906771,GF6_WFV1_1120226092_20220703_172423_UTM15_GS2,2022-07-03T17:24:23.000000
mKigFuQqnFXMR4p3q3ye8,295152,912524,GF6_WFV2_1120227602_20220708_174537_UTM15_GS2,2022-07-08T17:45:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,912912,L8_027030_20220707_UTM15_GS2,2022-07-07T16:59:39.000000
mKigFuQqnFXMR4p3q3ye8,295152,912913,L8_027029_20220707_UTM15_GS2,2022-07-07T16:59:15.000000
mKigFuQqnFXMR4p3q3ye8,295152,913971,RS2_269038_20220711_UTM15_GS2,2022-07-11T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,914050,GF1_WFV3_6583084_20220710_165040_UTM15_GS2,2022-07-10T16:50:40.000000
mKigFuQqnFXMR4p3q3ye8,295152,918042,L9_027030_20220715_UTM15_GS2,2022-07-15T16:59:13.000000
mKigFuQqnFXMR4p3q3ye8,295152,918058,L9_027029_20220715_UTM15_GS2,2022-07-15T16:58:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,918252,L8_028029_20220714_UTM15_GS2,2022-07-14T17:05:25.000000
mKigFuQqnFXMR4p3q3ye8,295152,926806,S2B_T15TUJ_20220728_172144_UTM15_GS2,2022-07-28T17:08:59.000000
mKigFuQqnFXMR4p3q3ye8,295152,929578,L9_027030_20220731_UTM15_GS2,2022-07-31T16:59:28.000000
mKigFuQqnFXMR4p3q3ye8,295152,929580,L9_027029_20220731_UTM15_GS2,2022-07-31T16:59:04.000000
mKigFuQqnFXMR4p3q3ye8,295152,937273,L8_027030_20220808_UTM15_GS2,2022-08-08T16:59:54.000000
mKigFuQqnFXMR4p3q3ye8,295152,937278,L8_027029_20220808_UTM15_GS2,2022-08-08T16:59:30.000000
mKigFuQqnFXMR4p3q3ye8,295152,940912,S2A_T15TUJ_20220812_170901_UTM15_GS2,2022-08-12T17:09:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,949373,S2A_T15TUJ_20220822_170901_UTM15_GS2,2022-08-22T17:09:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,950602,L8_027030_20220824_UTM15_GS2,2022-08-24T16:59:57.000000
mKigFuQqnFXMR4p3q3ye8,295152,950673,L8_027029_20220824_UTM15_GS2,2022-08-24T16:59:33.000000
mKigFuQqnFXMR4p3q3ye8,295152,951390,L9_028029_20220823_UTM15_GS2,2022-08-23T17:05:25.000000
mKigFuQqnFXMR4p3q3ye8,295152,1028183,RS2_270038_20220902_UTM15_GS2,2022-09-02T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,1029825,L8_027030_20220909_UTM15_GS2,2022-09-09T17:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,1036631,L9_027029_20220917_UTM15_GS2,2022-09-17T16:59:19.000000
mKigFuQqnFXMR4p3q3ye8,295152,1048325,S2A_T15TUJ_20221001_171131_UTM15_GS2,2022-10-01T17:11:31.000000
mKigFuQqnFXMR4p3q3ye8,295152,1048910,L8_028029_20221002_UTM15_GS2,2022-10-02T17:05:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,1049755,L9_027030_20221003_UTM15_GS2,2022-10-03T16:59:46.000000
mKigFuQqnFXMR4p3q3ye8,295152,1049764,L9_027029_20221003_UTM15_GS2,2022-10-03T16:59:22.000000
mKigFuQqnFXMR4p3q3ye8,295152,1101775,S2B_T15TUJ_20221105_171509_UTM15_GS2,2022-11-05T17:15:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,1064537,S2A_T15TUJ_20221021_171341_UTM15_GS2,2022-10-21T17:13:41.000000
mKigFuQqnFXMR4p3q3ye8,295152,1065389,RS2_270038_20221020_UTM15_GS2,2022-10-20T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,1066633,L9_027029_20221019_UTM15_GS2,2022-10-19T16:59:28.000000
mKigFuQqnFXMR4p3q3ye8,295152,1066635,L9_027030_20221019_UTM15_GS2,2022-10-19T16:59:52.000000
mKigFuQqnFXMR4p3q3ye8,295152,1073124,L8_027030_20150602_UTM15_GS2_FP3_OM_YPM,2015-06-02T00:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,566886,L8_028029_20211031_UTM15_GS2,2021-10-31T17:05:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,561163,L8_028029_20211015_UTM15_GS2,2021-10-15T17:05:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,558957,L8_027030_20211008_UTM15_GS2,2021-10-08T16:59:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,558309,S2A_T15TUJ_20211006_172144_UTM15_GS2,2021-10-06T17:12:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,555908,L8_028029_20210929_UTM15_GS2,2021-09-29T17:05:33.000000
mKigFuQqnFXMR4p3q3ye8,295152,552670,S2B_T15TUJ_20210921_172136_UTM15_GS2,2021-09-21T17:09:19.000000
mKigFuQqnFXMR4p3q3ye8,295152,545285,S2B_T15TUJ_20210911_172135_UTM15_GS2,2021-09-11T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,537706,S2B_T15TUJ_20210901_172135_UTM15_GS2,2021-09-01T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,535942,L8_028029_20210828_UTM15_GS2,2021-08-28T17:05:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,535653,S2A_T15TUJ_20210827_172140_UTM15_GS2,2021-08-27T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,542805,S2B_T15TUJ_20210822_172137_UTM15_GS2,2021-08-22T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,541794,L8_027030_20210821_UTM15_GS2,2021-08-21T16:59:35.000000
mKigFuQqnFXMR4p3q3ye8,295152,546393,GF6_WFV2_1120133186_20210818_174601_UTM15_GS2,2021-08-18T17:46:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,551072,DEIMOS1_00B103SM_4_20210812_135738_UTM15_GS2,2021-08-12T08:57:38.000000
mKigFuQqnFXMR4p3q3ye8,295152,545479,RS2_269038_20210809_UTM15_GS2,2021-08-09T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,524617,S2B_T15TUJ_20210802_172140_UTM15_GS2,2021-08-02T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,526202,AL1B_AB_MS4_20210802153405_ORTP_S72310_20210802_UTM15_GS2,2021-08-02T15:36:46.000000
mKigFuQqnFXMR4p3q3ye8,295152,525823,GF1_WFV4_5790739_20210731_172045_UTM15_GS2,2021-07-31T17:20:45.000000
mKigFuQqnFXMR4p3q3ye8,295152,522499,S2A_T15TUJ_20210728_172142_UTM15_GS2,2021-07-28T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,518409,S2A_T15TUJ_20210718_172142_UTM15_GS2,2021-07-18T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,516061,S2B_T15TUJ_20210713_172141_UTM15_GS2,2021-07-13T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,515243,L8_028029_20210711_UTM15_GS2,2021-07-11T17:05:06.000000
mKigFuQqnFXMR4p3q3ye8,295152,512485,L8_027030_20210704_UTM15_GS2,2021-07-04T16:59:19.000000
mKigFuQqnFXMR4p3q3ye8,295152,512489,L8_027029_20210704_UTM15_GS2,2021-07-04T16:58:55.000000
mKigFuQqnFXMR4p3q3ye8,295152,513353,GF6_WFV1_1120119279_20210703_172453_UTM15_GS2,2021-07-03T17:24:53.000000
mKigFuQqnFXMR4p3q3ye8,295152,512199,S2B_T15TUJ_20210703_172140_UTM15_GS2,2021-07-03T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,515975,GF6_WFV2_1120118745_20210630_175027_UTM14_GS2,2021-06-30T17:50:27.000000
mKigFuQqnFXMR4p3q3ye8,295152,510135,S2A_T15TUJ_20210628_172140_UTM15_GS2,2021-06-28T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,509232,L8_028029_20210625_UTM15_GS2,2021-06-25T17:05:04.000000
mKigFuQqnFXMR4p3q3ye8,295152,508704,RS2_269038_20210622_UTM15_GS2,2021-06-22T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,504622,GF6_WFV3_1120113238_20210610_180236_UTM14_GS2,2021-06-10T18:02:36.000000
mKigFuQqnFXMR4p3q3ye8,295152,503277,GF6_WFV2_1120112808_20210609_173849_UTM15_GS2,2021-06-09T17:38:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,502536,L8_028029_20210609_UTM15_GS2,2021-06-09T17:05:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,500102,S2B_T15TUJ_20210603_172140_UTM15_GS2,2021-06-03T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,499673,L8_027030_20210602_UTM15_GS2,2021-06-02T16:59:10.000000
mKigFuQqnFXMR4p3q3ye8,295152,499671,L8_027029_20210602_UTM15_GS2,2021-06-02T16:58:46.000000
mKigFuQqnFXMR4p3q3ye8,295152,500824,GF6_WFV2_1120110479_20210601_174339_UTM15_GS2,2021-06-01T17:43:39.000000
mKigFuQqnFXMR4p3q3ye8,295152,499524,GF6_WFV2_1120109184_20210528_174603_UTM15_GS2,2021-05-28T17:46:03.000000
mKigFuQqnFXMR4p3q3ye8,295152,497656,GF6_WFV2_1120108027_20210524_174828_UTM15_GS2,2021-05-24T17:48:28.000000
mKigFuQqnFXMR4p3q3ye8,295152,496606,S2B_T15TUJ_20210524_172139_UTM15_GS2,2021-05-24T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,496516,L8_028029_20210524_UTM15_GS2,2021-05-24T17:04:52.000000
mKigFuQqnFXMR4p3q3ye8,295152,497217,AL1B_AB_MS4_20210522153642_ORTP_S70395_20210522_UTM15_GS2,2021-05-22T15:37:28.000000
mKigFuQqnFXMR4p3q3ye8,295152,496824,DEIMOS1_00AFAEPM_4_20210522_141923_UTM15_GS2,2021-05-22T09:19:23.000000
mKigFuQqnFXMR4p3q3ye8,295152,493862,L8_027030_20210517_UTM15_GS2,2021-05-17T16:59:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,493864,L8_027029_20210517_UTM15_GS2,2021-05-17T16:58:37.000000
mKigFuQqnFXMR4p3q3ye8,295152,492999,S2B_T15TUJ_20210514_172138_UTM15_GS2,2021-05-14T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,491965,RS2_270038_20210510_UTM15_GS2,2021-05-10T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,494095,KAST_KAZ_MS6_20210504165745_ORTP_S111270_20210504_UTM15_GS2,2021-05-04T16:59:08.000000
mKigFuQqnFXMR4p3q3ye8,295152,487700,S2A_T15TUJ_20210429_172136_UTM15_GS2,2021-04-29T17:08:51.000000
mKigFuQqnFXMR4p3q3ye8,295152,486286,S2B_T15TUJ_20210424_172133_UTM15_GS2,2021-04-24T17:08:39.000000
mKigFuQqnFXMR4p3q3ye8,295152,485900,L8_028029_20210422_UTM15_GS2,2021-04-22T17:04:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,485095,RS2_270038_20210416_UTM15_GS2,2021-04-16T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,483155,S2B_T15TUJ_20210414_172135_UTM15_GS2,2021-04-14T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,482922,RS2_269038_20210411_UTM15_GS2,2021-04-11T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,480080,L8_028029_20210406_UTM15_GS2,2021-04-06T17:04:56.000000
mKigFuQqnFXMR4p3q3ye8,295152,478074,S2A_T15TUJ_20210330_172136_UTM15_GS2,2021-03-30T17:09:01.000000
mKigFuQqnFXMR4p3q3ye8,295152,477985,L8_027030_20210330_UTM15_GS2,2021-03-30T16:59:12.000000
mKigFuQqnFXMR4p3q3ye8,295152,477986,L8_027029_20210330_UTM15_GS2,2021-03-30T16:58:48.000000
mKigFuQqnFXMR4p3q3ye8,295152,476666,S2B_T15TUJ_20210325_172138_UTM15_GS2,2021-03-25T17:08:49.000000
mKigFuQqnFXMR4p3q3ye8,295152,475525,L8_028029_20210321_UTM15_GS2,2021-03-21T17:05:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,475401,S2A_T15TUJ_20210320_172138_UTM15_GS2,2021-03-20T17:10:11.000000
mKigFuQqnFXMR4p3q3ye8,295152,475172,RS2_269038_20210318_UTM15_GS2,2021-03-18T05:00:00.000000
mKigFuQqnFXMR4p3q3ye8,295152,471189,S2B_T15TUJ_20210305_172138_UTM15_GS2,2021-03-05T17:11:09.000000
mKigFuQqnFXMR4p3q3ye8,295152,569506,L8_027030_20211109_UTM15_GS2,2021-11-09T16:59:48.000000
mKigFuQqnFXMR4p3q3ye8,295152,569567,L8_027029_20211109_UTM15_GS2,2021-11-09T16:59:24.000000
mKigFuQqnFXMR4p3q3ye8,295152,571415,S2A_T15TUJ_20211115_172140_UTM15_GS2,2021-11-15T17:21:40.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,914808,L8_025032_20220709_UTM15_GS2,2022-07-09T16:48:05.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,917780,GF6_WFV2_1120228640_20220711_172032_UTM15_GS2,2022-07-11T17:20:32.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,948247,S2B_T15TXE_20220821_164839_UTM15_GS2,2022-08-21T16:48:39.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,929219,S2A_T15TXE_20220730_171237_UTM15_GS2,2022-07-30T16:59:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,930647,S2B_T15TXE_20220801_170237_UTM15_GS2,2022-08-01T16:48:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,931282,L9_025032_20220802_UTM15_GS2,2022-08-02T16:47:56.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,933645,GF1_WFV2_6580384_20220709_162744_UTM15_GS2,2022-07-09T16:27:44.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,935870,S2A_T15TXE_20220806_164851_UTM15_GS2,2022-08-06T16:48:51.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,938257,S2A_T15TXE_20220809_165901_UTM15_GS2,2022-08-09T16:59:01.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,938436,RS2_274041_20220805_UTM15_GS2,2022-08-05T05:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,939124,L8_025032_20220810_UTM15_GS2,2022-08-10T16:48:21.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,950876,S2B_T15TXE_20220824_165849_UTM15_GS2,2022-08-24T16:58:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,952340,L8_025032_20220826_UTM15_GS2,2022-08-26T16:48:23.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,952946,RS2_273041_20220824_UTM15_GS2,2022-08-24T05:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,957610,RS2_274041_20220829_UTM15_GS2,2022-08-29T05:00:00.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1023682,L9_025032_20220903_UTM15_GS2,2022-09-03T16:48:05.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1024845,S2B_T15TXE_20220903_165849_UTM15_GS2,2022-09-03T16:58:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1026759,DEIMOS1_00BB57PM_1_20220902_131535_UTM15_GS2,2022-09-02T13:15:35.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1030733,S2B_T15TXE_20220910_164849_UTM15_GS2,2022-09-10T16:48:49.000000
7MvdsbiLT1FY1VVFS0cWYV,189389,1031347,L8_025032_20220911_UTM15_GS2,2022-09-11T16:48:27.000000
